Category,Author,Title,Year,Publisher,Journal,Booktitle,node_id,Goto PDF,CommunityID
Neural_Networks, M. Chechik and J. Gannon. , Automatic Analysis of Consistency between Implementations and Requirements. ,1995,Unknown,Unknown,Unknown,502,https://tspace.library.utoronto.ca/bitstream/1807/16890/1/Chechik_2847_2978.pdf,8
Neural_Networks, Vibha A. Dixit-Radiya and Dhabaleswar K. Panda. , Task Assignment on Distributed-Memory Systems with Adaptive Wormhole Routing. ,1993,Unknown,Unknown," In Symposium on Parallel and Distributed Processing, ",507,https://ieeexplore.ieee.org/iel2/3153/8971/00395467.pdf,17
Neural_Networks," Myers, Brad A., and Buxton, William. "," Creating Highly Interactive and Graphical User Interfaces by Demonstration. Proceedings of SIGGRAPH 86 (Dallas, T exas, August 18-22, ", 1986). ,Unknown,Unknown," 1986) In Computer Graphics 20, ",510,https://www.billbuxton.com/demonstration.pdf,6
Neural_Networks," M. Rosing, R. Schnabel, and R. Weaver. ", The Dino parallel programming language. ,1990,Unknown,Unknown,Unknown,511,https://spl.cde.state.co.us/artemis/ucbserials/ucb51110internet/1992/ucb51110582internet.pdf,14
Neural_Networks," T. Kohonen, "," Self-Organization and Associative Memory, ",1984," Springer-Verlag, ",Unknown,Unknown,512,https://sci2s.ugr.es/keel/pdf/algorithm/articulo/1990-Kohonen-PIEEE.pdf,11
Neural_Networks," Heikki Mannila, Hannu Toivonen, and A. Inkeri Verkamo. ", Discovering frequent episodes in sequences. ,1995,Unknown,Unknown," In Proceedings of the First International Conference on Knowledge Discovery and Data Mining (KDD-95), ",513,https://cdn.aaai.org/KDD/1995/KDD95-024.pdf,6
Neural_Networks, Tim Oates and Paul R. Cohen. , Searching for planning operators with context-dependent and probabilistic effects. ,1996,Unknown,Unknown," In Proceedings of the Thirteenth National Conference on Artificial Intelligence, ",514,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=7596b1e589880a34d55b38657aac856a0cf7781f,8
Neural_Networks, J. Michael Ashley. , A Practical and Flexible Flow Analysis for Higher-Order Languages. ,1996,Unknown,Unknown," In Conference Record of the 23rd ACM SIGPLAN-SIGACT Symposium on Principles of Programming Languages, ",515,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=8b993f4502c7c5e4818836a6578de4bb07270ec0,20
Neural_Networks, David F. Bacon and Peter F. Sweeney. , Fast Static Analysis of C++ Virtual Function Calls. ,1996,Unknown,Unknown," In OOPSLA96 Conference Proceedings, ",517,https://www.cs.cornell.edu/courses/cs711/2005fa/papers/bs-oopsla96.pdf,8
Neural_Networks, Craig Chambers and David Ungar. , Iterative type analysis and extended message split-ting: Optimizing dynamically-typed object-oriented programs. ," 1990), ",Unknown, vol. ," 6 of ACM SIGPLAN Notices, ACM, ",518,https://bibliography.selflanguage.org/_static/pics.pdf,19
Neural_Networks," Jeffrey Dean, David Grove, and Craig Chambers. ", Optimization of Object-Oriented Programs Using Static Class Hierarchy Analysis. ,1995,Unknown,Unknown," In Proceedings of the European Conference on Object-Oriented Programming (ECOOP 95), ",519,http://web.cs.ucla.edu/~palsberg/tba/papers/dean-grove-chambers-ecoop95.pdf,12
Neural_Networks," Jeffrey Dean, Greg DeFouw, David Grove, Vassily Litvinov, Craig Chambers. ", Vortex: An Optimizing Compiler for Object-Oriented Languages. ,1996,Unknown,Unknown," Proceedings of OOPSLA\'96, ",520,https://homes.cs.washington.edu/~lazowska/selfstudy/cvs/chambers.pdf,40
Neural_Networks," Greg DeFouw, David Grove, and Craig Chambers. ", Fast Interprocedural Class Analysis. ,1998,Unknown,Unknown," In Conference Record of the 25th ACM SIGPLAN-SIGACT Symposium on Principles of Programming Languages, ",522,https://www.cs.cornell.edu/courses/cs711/2005fa/papers/dcg-popl98.pdf,14
Neural_Networks, Suresh Jagannathan and Stephen Weeks. , A Unified Treatment of Flow Analysis in Higher-Order Languages. ,1995,Unknown,Unknown," In Conference Record of the 22nd ACM SIGPLAN-SIGACT Symposium on Principles of Program-ming Languages, ",524,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=8b993f4502c7c5e4818836a6578de4bb07270ec0,6
Neural_Networks," N. Oxhoj, J. Palsberg, and M. Schwartzbach. ", Making type inference practical. ,1992," Springer-Verlag, ",Unknown," European Conference on Object-Oriented Programming, number 615 in LNCS, ",525,https://people.cs.vt.edu/ryder/Salerno0906-2.pdf,7
Neural_Networks, Bjarne Steensgaard. , Points-to Analysis in Almost Linear Time. ,1996,Unknown,Unknown," In Conference Record of the 23rd ACM SIG PLAN-SIGACT Symposium on Principles of Programming Languages, ",526,https://www.cs.cornell.edu/courses/cs711/2005fa/papers/steensgaard-popl96.pdf,6
Neural_Networks, D. Dean and D.S. Wallach. , Security Flaws in the HotJava Web Browser. ,1995,Unknown,Unknown,Unknown,527,https://www.cs.cornell.edu/andru/cs711/2003fa/reading/wallach98understanding.pdf,7
Neural_Networks," Robert Wahbe, Steven Lucco, Thomas E. Anderson, and Susan L. Graham. ", Efficient Software-Based Fault Isolation. ,1993,Unknown,Unknown," In Proceedings of the Fourteenth ACM Symposium on Operating Systems Principles , pages 203-216, ",529,https://cs155.stanford.edu/papers/sfi.pdf,22
Neural_Networks," S. Arora, D. Karger, M. Karpinski, "," Polynomial time approximation schemes for dense instances of NP-Hard problems, ",1996,Unknown,Unknown," STOC, ",533,http://people.csail.mit.edu/karger/Papers/dense.pdf,6
Neural_Networks," Aamodt, A. and Plaza, E. "," Case-based reasoning: Foundational issues, methodological variations, and system approaches. ", (1994). ,Unknown," AI Communications, ",Unknown,534,https://www.iiia.csic.es/~enric/papers/AICom.pdf,6
Neural_Networks," S. Goldwasser, S. Micali, and C. Rackoff. ", The Knowledge Complexity of Interactive Proof Systems. ,1985,Unknown,Unknown," In Proc. of 27th Annual Symp. on Foundations of Computer Science, ",535,https://people.csail.mit.edu/silvio/Selected%20Scientific%20Papers/Proof%20Systems/The_Knowledge_Complexity_Of_Interactive_Proof_Systems.pdf,6
Neural_Networks," V. Jacobson, "," Congestion Avoidance and Control, ",Unknown,Unknown,Unknown," Proceedings of ACM Sigcomm \'88, ",536,https://ee.lbl.gov/papers/congavoid.pdf,11
Neural_Networks," Matthew Farrens and Arvin Park, "," Dynamic Base Register Caching: A Technique for Reducing Address Bus Width, ", 1991). ,Unknown,Unknown," In Proceedings of the Eighteenth International Annual Symposium on Computer Architecture, ",537,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=5e87dd08667e986e8d9ac43e9d0393de2ceeb34a,21
Neural_Networks," D. Bailey, J. Barton, T. Lasinski and H. Simon, "," The NAS Parallel Benchmarks, ",1991,Unknown,Unknown,Unknown,538,https://www.davidhbailey.com/dhbpapers/npb.pdf,61
Neural_Networks," John B. Carter, John K. Bennett, and Willy Zwaenepoel. ", Techniques for reducing consistency-related communication in distributed shared-memory systems. ,1995,Unknown," ACM Transactions on Computer Systems, ",Unknown,540,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=13c508ef548865e8c64fd740183b0cb6dec4748e,32
Neural_Networks," J. B. Carter, J. K. Bennett, and W. Zwaenepoel. ", Implementation and Performance of Munin. ,1991,Unknown,Unknown," In Proceedingsof the 13th Symposium on Operating System Principles, ",542,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=013a3ba3ee318047ef0f2f3097a8d4c6208401f4,12
Neural_Networks," R. W. Cottingham Jr., R. M. Idury, and A. A. Schaffer. ", Faster sequential genetic linkage computations. ,1993,Unknown," American Journal of Human Genetics, ",Unknown,544,https://www.researchgate.net/profile/Alejandro-Schaffer/publication/14398215_Faster_Linkage_Analysis_Computations_for_Pedigrees_with_Loops_or_Unused_Alleles/links/0912f4f99a29532927000000/Faster-Linkage-Analysis-Computations-for-Pedigrees-with-Loops-or-Unused-Alleles.pdf,7
Neural_Networks," Kourosh Gharachorloo, Dan Lenoski, James Laudon, Phillip Gibbons, Anoop Gupta, and John Hennessy. ", Memory consistency and event ordering in scalable shared-memory multiprocessors. ,Unknown,Unknown,Unknown," In Proceedings of the 17th Annual International Symposium on Computer Architecture (June 1990), ",545,https://course.ece.cmu.edu/~ece740/f13/lib/exe/fetch.php?media=gharachorloo_mem_consistency.pdf,57
Neural_Networks," Pete Keleher, Alan L. Cox, and Willy Zwaenepoel. ", Lazy release consistency for software distributed shared memory. ,1992,Unknown,Unknown," In Proceedings of the International Symposium on Computer Architecture, ",546,https://people.eecs.berkeley.edu/~kubitron/cs258/handouts/papers/p13-keleher.pdf,3
Neural_Networks," Andrea W. Lawrence, Albert M. Badre, and John T. Stasko. ", Empirically evaluating the use of animations to teach algorithms. ,1994,Unknown,Unknown," In Proceedings of the 1994 IEEE Symposium on Visual Languages, ",547,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=13fceb79675f6b5cb69e9f5f3986f9a4f218b5f7,0
Neural_Networks," Laurent Amsaleg, Michael J. Franklin, Anthony Tomasic, and Tolga Urhan. ", Scrambling query plans to cope with unexpected delays. ,1996,Unknown,Unknown," In 4th International Conference on Parallel and Distributed Information Systems (PDIS 96), ",548,https://www.cs.cmu.edu/~tomasic/doc/1996/AmsalegEtAlPDIS1996.pdf,22
Neural_Networks," A. Dogac, et. al, "," A Multidatabase System Implementation on CORBA, ",1996,Unknown,Unknown," 6th Intl. Workshop on Research Issues in Data Engineering (RIDE-NDS \'96), ",549,http://webster.cs.uga.edu/~budak/papers/ride96.pdf,14
Neural_Networks," C. Evrendilek, A. Dogac, S. Nural, and F. Ozcan. ", Query Optimization in Multidatabase Systems. ,1996,Unknown,Unknown,Unknown,550,https://www.srdc.com.tr/share/publications/1995/nig.pdf,18
Neural_Networks," F. Ozcan, "," Dynamic Query Optimization on a Distributed Object Management Platform, M.Sc. ",1996,Unknown,Unknown,Unknown,551,https://www.researchgate.net/profile/Fatma_Oezcan/publication/2791313_Dynamic_Query_Optimization_on_a_Distributed_Object_Management_Platform/links/549073a10cf2d1800d866062/Dynamic-Query-Optimization-on-a-Distributed-Object-Management-Platform.pdf,19
Neural_Networks," Mika Klemettinen, Heikki Mannila, Pirjo Ronkainen, Hannu Toivonen, and A. Inkeri Verkamo: ", Finding Interesting Rules from Large Sets of Discovered Association Rules. ,1994," ACM Press, ",Unknown," Proceedings of the Third International Conference on Information and Knowledge Management, ",552,http://www.cse.msu.edu/~cse960/Papers/Intersting_Rule_klemettinen94.pdf,6
Neural_Networks," Ashok Savasere, Edward Omiecinski, and Shamkant Navathe. ", An efficient algorithm for mining association rules in large databases. ,1995,Unknown,Unknown," Proc. of the 21st International Conference on Very Large Data Bases (VLDB\'95), ",553,https://itlab.uta.edu/courses/CSE5334-data-mining/current-offering/module-association-rules/partition.pdf,0
Neural_Networks," Zheng, Zijian. ", A benchmark for classifier learning. ,Unknown,Unknown,Unknown,Unknown,554,https://citeseerx.ist.psu.edu/document?repid=rep1&amp;type=pdf&amp;doi=4c30d109ee7464ee1828bcc88fa3958de2570c1e,19
Neural_Networks," S. Ceri and J. Widom, "," Deriving Production Rules for Constraint Maintenance, "," 1990, ",Unknown,Unknown," Proceedings of the Sixteenth International Conference on Very Large Data Bases, ",556,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=850be943c3b45f32de203a277dfbf556ffbbda21,12
Neural_Networks, Carlo Zaniolo. , A unified semantics for active and deductive databases. ,1993," Springer-Verlag, Edinburgh, ",Unknown," Proceedings of the Workshop on Rules in Database Systems, Workshops in Computing. ",557,https://link.springer.com/content/pdf/10.1007/978-1-4471-3225-7_16.pdf,6
Neural_Networks, Jean Gallier. , Constructive logics Part I: A tutorial on proof systems and typed -calculi. ,1993,Unknown," Theoretical Computer Science, ",Unknown,558,https://www.cis.upenn.edu/~cis5110/notes/tcbook-lang.pdf,6
Neural_Networks," Bala, J., Jong, K. D., Huang, J., Vafaie, H., and Wechsler, H. ", Hybrid Learning Using Genetic Algorithms and Decision Trees for Pattern Classification. , (1995). ,Unknown,Unknown, In 14th Int. Joint Conf. on Artificial Intelligence (IJCAI). ,559,https://www.ijcai.org/Proceedings/95-1/Papers/094.pdf,18
Neural_Networks," D. Patterson T. Anderson, D. ", Culler and the NOW Team. A case for networks of workstations: Now. ,1995,Unknown,Unknown," Proceedings of IEEE Micro, ",560,https://www.cics.umass.edu/~emery/classes/cmpsci691st/readings/Dist/CaseForNOW.pdf,62
Neural_Networks," R. Arpaci, D. Culler, A. Krishnamurthy, S. Stein-berg, and K. Yelick. ", Empirical evaluation of the CRAY T3D: A compiler perspective. ,1995,Unknown,Unknown," In International Symposium on Computer Architecture, ",561,https://pages.cs.wisc.edu/~remzi/Postscript/isca95.pdf,5
Neural_Networks," M. Blumrich, K. Li, R. Alpert, C. Dubnicki, E. Felten, and J. Sandberg. ", Virtual memory mapped network interface for the SHRIMP multicomputer. ,1994,Unknown,Unknown," To appear in Proceedings of 1994 International Symposium on Computer Architecture, ",562,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=f4bd6425e5edff02078dc52238c01ec51f75f6fe,37
Neural_Networks," N. J. Boden, D. Cohen, R. E. Felderman, A. E. Kulawik, C. L. Seitz, J. N. Seizovic, and W.-K. Su. Myrinet: ", a gigabit per second local area network. ,1995,Unknown," IEEE Micro, ",Unknown,564,https://web.cse.ohio-state.edu/~panda.2/788/papers/1b_m1029.pdf,11
Neural_Networks," J.B. Carter, A. Davis, R. Kuramkote, C. Kuo, L.B. Stoller, and M. Swanson. ", Avalanche: A Communication and Memory Architecture for Scalable Parallel Computing. ,1995,Unknown,Unknown,Unknown,565,https://www.cs.utah.edu/docs/techreports/1995/pdf/UUCS-95-022.pdf,6
Neural_Networks," Culler, D. E., Dusseau, A., Goldstein, S. C., Krishnamurthy, A., Lumetta, S., von Eicken, T., and Yelick, K. ", Parallel Programming in Split-C. ,1993,Unknown,Unknown,Unknown,567,https://www.researchgate.net/profile/Katherine-Yelick/publication/2313628_Parallel_Programming_in_Split-C/links/09e4150c1f49c90158000000/Parallel-Programming-in-Split-C.pdf,11
Neural_Networks," S. S. Lumetta, A. Krishnamurthy, D. E. Culler, "," Towards Modeling the Performance of a Fast Connected Components Algorithm on Parallel Machines, "," 1995, ",Unknown,Unknown," Proceedings of Supercomputing \'95, ",573,https://lumetta.web.engr.illinois.edu/508/slides/lecture5.pdf,18
Neural_Networks," Mendel Rosenblum, Stephen A. Herrod, Emmett Witchel, and Anoop Gupta. ", Complete computer system simulation: the SimOS approach. ,1995,Unknown," IEEE Parallel & Distributed Technology: Systems & Applications, ",Unknown,574,https://www.cs.utexas.edu/~witchel/pubs/simos95ieee.pdf,2
Neural_Networks," Thorsten von Eicken, David E. Culler, Seth Copen Coldstein, and Klaus Erik Schauser. ", Active Messages: a Mechanism for Integrated Communication and Computation. ,1992,Unknown,Unknown," In Proceedings of the 19th International Symposium on Computer Architecture, ",575,http://www.cs.cmu.edu/~seth/papers/voneicken-isca92.pdf,10
Neural_Networks," M. Blum, W. Evans, P. Gemmell, S. Kannan M. ", Naor Checking the Correctness of Memories FOCS 91. ,Unknown,Unknown,Unknown,Unknown,577,https://www.cs.ubc.ca/~will/papers/memcheck.pdf,3
Neural_Networks, M. Blum and H. Wasserman. , Reflections on the Pentium division bug. ,1994,Unknown,Unknown," Proc. 8th Intl. Software Quality Week, ",578,https://www.cs.cmu.edu/~mblum/research/pdf/pentium.pdf,8
Neural_Networks," F. Ergun, S. Ravi Kumar, and R. Rubinfeld. ", Approximate checking of poly nomials and functional equations. ,Unknown,Unknown,Unknown,Unknown,579,(no link returned),14
Neural_Networks," F. Erg un, S. Ravi Kumar, and D. Sivakumar. ", Self testing without the generator bottleneck. ,Unknown,Unknown," sicomp, ",Unknown,580,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=a97bbe943aec9cef8f029b792e30c8e424780c97,6
Neural_Networks, O. Goldreich and D. Ron. , Property testing in bounded degree graphs. ,1997,Unknown,Unknown," Proc. 29th Symposium on Theory of Computing, ",581,https://www.cs.princeton.edu/courses/archive/spring04/cos598B/bib/GoldreichR-boundedG.pdf,19
Neural_Networks, Craig Boutilier. ," Planning, learning and coordination in multiagent decision processes. ",1996,Unknown,Unknown," In Proceedings of the Sixth Conference on Theoretical Aspects of Rationality and Knowledge, ",583,https://www.cs.toronto.edu/~cebly/Papers/tark96.pdf,33
Neural_Networks," Donald, B. R., J. Jennings, and D. "," Rus Towards a Theory of Information Invariants for Cooperating Autonomous Mobile Robots,, ", (1993). ,Unknown,Unknown, International Symposium on Robotics Research (ISRR). ,585,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=bcb0f7e13b992a656b6cccc8cf46ddcafa4c437f,62
Neural_Networks, M. Tennenholtz and Yoram Moses. , On Cooperation in a Multi-Entity Model. ,1989,Unknown,Unknown," In Proc. 11th International Joint Conference on Artificial Intelligence, ",586,https://www.ijcai.org/Proceedings/89-2/Papers/011.pdf,19
Neural_Networks, Raymond Reiter. ," The frame problem in the situation calculus: A simple solution (sometimes) and a completeness result for goal regression, "," 1991, "," Academic Press, ",Unknown," Artificial Intelligence and Mathematical Theory of Computation: Papers in Honor of John McCarthy, ",587,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=b3d8b055245ad8d21eaef2b0f14c223b1c19e55d,63
Neural_Networks," Leake, D.; Kinley, A.; and Wilson, D. ", Linking adaptation and similarity learning. ,1996, In press. ,Unknown, In Proceedings of the Eighteenth Annual Conference of the Cognitive Science Society. ,588,https://homes.luddy.indiana.edu/leake/papers/p-96-03.pdf,2
Neural_Networks," Leake, D. ", Adaptive similarity assessment for case-based explanation. , 1995b. ,Unknown, International Journal of Expert Systems 8(2) ,Unknown,589,https://homes.luddy.indiana.edu/leake/papers/p-97-02.pdf,12
Neural_Networks," Leake, D. B. ", Combining rules and cases to learn case adaptation. , (1995). ,Unknown,Unknown, Proceedings of the Seventeenth Annual Conference of the Cognitive Science Society. ,590,https://cs.indiana.edu/ftp/leake/d-01-02.pdf,18
Neural_Networks," Leake, D.B. ", Representing self-knowledge for introspection about memory search. , (1995). ," AAAI Press, ",Unknown, In Working Notes of the AAAI-95 Spring Symposium on Representing Mental States and Mechanisms. ,592,https://cs.indiana.edu/ftp/leake/p-95-01.pdf,64
Neural_Networks," R. Michalski, "," Inferential Theory of Learning: Developing Foundations for Multistrategy Learning, in Machine Learning: A Multistrategy Approach, Vol. IV, R.S. ",1994," Morgan Kaufmann, ",Unknown,Unknown,593,http://www.mli.gmu.edu/papers/91-95/MSL4-ITL.pdf,23
Neural_Networks," Oehlmann, R. ", Metacognitive adaptation: Regulating the plan transformation process. ,1995, AAAI. ,Unknown, In Proceedings of the Fall Symposium on Adaptation of Knowledge for Reuse. ,594,https://cdn.aaai.org/Symposia/Fall/1995/FS-95-04/FS95-04-012.pdf,8
Neural_Networks, A. Ram and M. Cox. , Machine Learning IV: A Multistrategy Approach. ,1992," Morgan Kaufman Publishers, Inc., ",Unknown,Unknown,595,https://direct.mit.edu/books/edited-volume/chapter-pdf/2293314/9780262282055_cak.pdf,5
Neural_Networks," R. Alur, T.A. Henzinger, F.Y.C. Mang, S. Qadeer, S.K. Rajamani, and S. Tasiran. ", Mocha : Modularity in model checking. ,1998," Springer-Verlag, ",Unknown," CAV 98: Computer Aided Verification, Lecture Notes in Computer Science. ",598,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=d087ae4d379309744452573957af02939fea202c,0
Neural_Networks," B. Efron, ", Estimating the error rate of a prediction rule: improvement on cross-validation. ,Unknown,Unknown," Journal of the American Statistical Association, ",Unknown,601,https://sites.stat.washington.edu/courses/stat527/s14/readings/Efron_jasa1983.pdf,22
Neural_Networks," C. de Boor, R. A. de Vore, A. Ron, "," On the construction of multivariate (pre-) wavelets, Constructive Approximation, ",Unknown,Unknown,Unknown," 9(1993), ",602,https://apps.dtic.mil/sti/tr/pdf/ADA247105.pdf,49
Neural_Networks," R.S. Boyer and J.S. Moore, "," A Computational Logic Handbook . Academic Press, ",Unknown,Unknown,Unknown,Unknown,603,https://www.cs.utexas.edu/users/boyer/acl.pdf,14
Neural_Networks, M. Kaufmann and J S. Moore. ," See reports/km94.ps. (Written about a year before ACL2 was first released, this document is now somewhat dated but does provide some perspective on the system, especially with respect to Nqthm.) ",1994,Unknown,Unknown,Unknown,604,https://www.cs.utexas.edu/users/moore/publications/bkm96.pdf,19
Neural_Networks," Thomas E. Anderson, Henry M. Levy, Brian N. Bershad, and Edward D. Lazows-ka. ", The Interaction of Architecture and Operating System Design. ,1991,Unknown,Unknown," In Proceedings of the 1991 International Conference on Architectural Support for Programming Languages and Operating Systems (ASPLOS-IV), ",607,https://www.eecg.toronto.edu/~yuan/teaching/gradOS/papers/interaction.pdf,43
Neural_Networks," Brian Bershad, Stefan Savage, Przemyslaw Par-dyak, Emin Gun Sirer, Marc E. Fiuczynski, David Becker, Craig Chambers, and Susan Egg-ers. "," Extensibility, safety and performance in the SPIN operating system. ",Unknown,Unknown,Unknown," In Proceedings of the Fifteenth ACM Symposium on Operating Systems Principles , December 1995. ",608,https://cseweb.ucsd.edu/~savage/papers/Sosp95.pdf,12
Neural_Networks," Dean, D., Felton, E., and Wallach, D. ", Java security: From hotjava to netscape and beyond. , (1996). ,Unknown,Unknown,Unknown,610,https://www.cs.rice.edu/~dwallach/pub/oakland96.pdf,18
Neural_Networks, R. Milner and M. Tofte. , Commentary on Standard ML. ,1991," The MIT Press, ",Unknown,Unknown,612,https://smlfamily.github.io/sml97-defn.pdf,18
Neural_Networks," Necula, G.C. and Lee, P. "," Safe Kernel Extensions Without Run-Time Checking OSDI, ",1996,Unknown,Unknown,Unknown,613,http://www.cs.cmu.edu/~15712/papers//necula96.pdf,6
Neural_Networks," Ousterhout, J. "," Why Aren\'t Operating Systems Getting Faster As Fast as Hardware? Proceedings of the 1990 Summer Usenix, "," 1990, ",Unknown,Unknown,Unknown,614,https://web.stanford.edu/~ouster/cgi-bin/papers/osfaster.pdf,48
Neural_Networks," Margo I. Seltzer, Yasuhiro Endo, Christopher Small, and Keith A. Smith. ", Dealing With Disaster: Surviving Misbehaving Kernel Extensions. ,1996,Unknown,Unknown," Operating Systems Design and Implementation (OSDI), ",615,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=fea633245001e5dd723e1b762597da26cfc8e514,6
Neural_Networks," Grimshaw, A. S. "," Easy to use object-oriented parallel programming with Mentat, ",1993,Unknown,Unknown," IEEE Computer, ",617,https://apps.dtic.mil/sti/tr/pdf/ADA455556.pdf,2
Neural_Networks," M. Bellare, O. Goldreich and E. Petrank. ", Uniform Generation of NP-witnesses using an NP-oracle. ,1997,Unknown,Unknown,Unknown,618,https://cseweb.ucsd.edu/~mihir/papers/ug.pdf,14
Neural_Networks, M. Bellare and E. Petrank. , Making Zero-Knowledge Provers Efficient. ,1992,Unknown,Unknown," Proceedings of the Twenty Fourth Annual Symposium on the Theory of Computing, ACM, ",619,https://cseweb.ucsd.edu/~mihir/papers/pop.pdf,23
Neural_Networks, Joe Kilian. , A note on efficient zero-knowledge proofs and arguments. ,1992,Unknown,Unknown," In Proceedings of the 24th Annual ACM Symposium on Theory of Computing, ",620,https://people.csail.mit.edu/vinodv/6892-Fall2013/efficientargs.pdf,10
Neural_Networks, M. Bellare and O. Goldreich. , On Defining Proofs of Knowledge. ,1992," Springer-Verlag, ",Unknown," Advances in Cryptology - Crypto 92 Proceedings, Lecture Notes in Computer Science Vol. ",621,https://cseweb.ucsd.edu/~mihir/papers/pok.pdf,8
Neural_Networks," M. Bellare, O. Goldreich and S. Goldwasser. ", Incremental cryptography and application to virus protection. ,1995,Unknown,Unknown," Proceedings of the 27th Annual Symposium on Theory of Computing, ACM, ",622,https://cseweb.ucsd.edu/~mihir/papers/inc2.pdf,3
Neural_Networks," Bellare, M., Rogaway, P.: ", Provably Secure Session Key Distribution The Three Party Case; Proc. ,Unknown," ACM Press (1995), ",Unknown," STOCS 1995, ",623,https://www.cs.ucdavis.edu/~rogaway/papers/3pkd.pdf,20
Neural_Networks, Mihir Bellare and Phillip Rogaway. , The exact security of digital signatures: How to sign with RSA and Rabin. ,1996," Springer-Verlag, ",Unknown," Advances in Cryptology|Eurocrypt 96, Lecture Notes in Computer Science Vol. ",625,https://www.cs.ucdavis.edu/~rogaway/papers/exact.pdf,66
Neural_Networks," A. De Santis, S. Micali, and G. Persiano. ", Non-Interactive Zero-Knowledge with Preprocessing. ,1988," Springer-Verlag, ",Unknown," Advances in Cryptology - CRYPTO \'88 proceeding, volume 403 of Lecture notes in computer Science, ",626,https://people.csail.mit.edu/silvio/Selected%20Scientific%20Papers/Zero%20Knowledge/Noninteractive_Zero-Knowkedge.pdf,6
Neural_Networks," D. Boneh, R.A. Demillo, "," R.J. Lipton, On the Importance of Checking Cryptographic Protocols for Faults, "," 1997, "," Springer-Verlag, ",Unknown," Advances in Cryptology| EUROCRYPT \'97 Proceedings, ",627,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=7622200b9459a8c0e25e74ce7316c2402862e919,2
Neural_Networks," R. Canetti, "," Studies in Secure Multiparty Computation and Applications, ",1995,Unknown,Unknown,Unknown,628,https://www.wisdom.weizmann.ac.il/~oded/PSX/ran-phd.pdf,6
Neural_Networks," R. Canetti, C. Dwork, M. Naor and R. Ostrovsky, ""Deniable Encryptions"", "," manuscript. Available at the Theory of Cryptography Library, ",Unknown,Unknown,Unknown,Unknown,629,http://web.cs.ucla.edu/~rafail/PUBLIC/29.pdf,6
Neural_Networks," R. Canetti and R. Gennaro, "," Incoercible Multiparty Computation, ",1996,Unknown," Theory of Cryptology Library, ",Unknown,631,https://web.cs.ucla.edu/~rafail/PUBLIC/182.pdf,11
Neural_Networks, O. Goldreich. ," Lecture Notes on Encryption, Signatures and Cryptographic Protocol. ",Unknown,Unknown,Unknown,Unknown,633,https://www.win.tue.nl/~berry/CryptographicProtocols/LectureNotes.pdf,0
Neural_Networks," Levin, L.A., "," One-way Function and Pseudorandom Generators, "," 1987, ",Unknown," Combinatorica, ",Unknown,634,https://link.springer.com/content/pdf/10.1007/BF02579323.pdf,23
Neural_Networks, R. Impagliazzo and M. Luby. , One-way Functions are Essential for Complexity-Based Cryptography. ,1989,Unknown,Unknown," Proceedings of the 30th Symposium on Foundations of Computer Science, IEEE, ",635,https://ieeexplore.ieee.org/iel2/260/2317/00063483.pdf,67
Neural_Networks, S. Rudich. , Limits on the Provable Consequences of One-way Functions. ,1988,Unknown,Unknown,Unknown,636,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=15ee0967e26b08db906825b605d4bc40a75d85d8,14
Neural_Networks," A. Juels, M. Luby, and R. Ostrovsky. ", Security of blind digital signatures. ,1997," Springer-Verlag, ",Unknown," In Proc. CRYPTO 97, Lecture Notes in Computer Science, ",637,http://www.arijuels.com/wp-content/uploads/2013/09/JLO97.pdf,3
Neural_Networks, J. Kilian and E. Petrank. , An Efficient Non-Interactive Zero-Knowledge Proof Sys tem for NP with General Assumptions. ,Unknown,Unknown,Unknown,Unknown,639,https://link.springer.com/content/pdf/10.1007/s001459900032.pdf,3
Neural_Networks," Rivest, R. L., Shamir, A., and Adleman, L. ", A method for obtaining digital and public-key cryptosystems. , (1978). ,Unknown," Communications of the ACM, ",Unknown,640,https://web.williams.edu/Mathematics/lg5/302/RSA.pdf,15
Neural_Networks, Mark R. Stevens and J. Ross Beveridge. , Precise Matching of 3-D Target Models to Multisensor Data. ,1997,Unknown," IEEE Transactions on Image Processing, ",Unknown,641,https://ieeexplore.ieee.org/iel4/83/11989/00552102.pdf,68
